Date,Open,High,Low,Close,Volume
2024-11-04 07:00:00,69118.7,69172.8,68608.9,68616.8,6.08674551
2024-11-04 08:00:00,68661.2,68712.4,68489.0,68679.8,6.44053249
2024-11-04 09:00:00,68679.7,68869.0,68525.4,68656.5,1.51174132
2024-11-04 10:00:00,68647.6,68886.3,68600.0,68841.7,7.82704901
2024-11-04 11:00:00,68841.8,68999.9,68701.0,68816.9,4.39143934
2024-11-04 12:00:00,68816.9,69004.8,68732.3,68977.7,7.7306193
2024-11-04 13:00:00,68977.7,69247.4,68661.9,68675.7,31.53513597
2024-11-04 14:00:00,68681.4,68681.4,68211.2,68332.9,13.20521724
2024-11-04 15:00:00,68371.8,68702.0,68256.0,68692.3,5.18079064
2024-11-04 16:00:00,68654.0,68763.8,67604.9,67664.3,17.75355368
2024-11-04 17:00:00,67747.4,67912.0,67292.4,67838.6,13.80098449
2024-11-04 18:00:00,67788.7,68000.2,67595.5,67664.3,9.48649465
2024-11-04 19:00:00,67663.2,68017.7,67663.2,67909.3,4.69908753
2024-11-04 20:00:00,67824.0,67824.0,67335.0,67335.0,40.29810425
2024-11-04 21:00:00,67332.8,67602.4,66848.3,67154.9,38.68084296
2024-11-04 22:00:00,67078.2,68048.0,67068.8,67916.6,21.23953726
2024-11-04 23:00:00,67925.6,67983.4,67641.3,67811.6,4.03198609
2024-11-05 00:00:00,67838.9,68139.3,67781.0,68024.9,3.24734486
2024-11-05 01:00:00,68008.8,68068.4,67529.6,68006.6,7.90857645
2024-11-05 02:00:00,68006.5,68024.8,67837.0,67882.8,0.85557347
2024-11-05 03:00:00,67891.4,68200.0,67891.4,68200.0,4.1304408
2024-11-05 04:00:00,68200.0,68503.2,68200.0,68345.4,5.77533676
2024-11-05 05:00:00,68344.5,68757.8,68320.0,68741.4,11.76743837
2024-11-05 06:00:00,68759.4,68800.9,68594.1,68790.5,3.95393588
2024-11-05 07:00:00,68791.0,68938.0,68602.1,68883.1,4.22349403
2024-11-05 08:00:00,68898.3,68996.3,68830.7,68996.3,3.80278183
2024-11-05 09:00:00,68996.3,69098.8,68733.3,68791.6,8.57943404
2024-11-05 10:00:00,68791.5,68801.8,68648.0,68756.2,7.13592788
2024-11-05 11:00:00,68756.1,68960.9,68754.4,68811.6,9.31214382
2024-11-05 12:00:00,68810.1,68951.7,68702.5,68876.0,13.04858429
2024-11-05 13:00:00,68872.3,68979.1,68700.2,68830.9,20.64114482
2024-11-05 14:00:00,68828.9,70300.0,68783.7,69957.9,20.02638205
2024-11-05 15:00:00,69967.9,70049.9,69236.3,69517.4,51.47192073
2024-11-05 16:00:00,69633.1,70488.0,69542.4,70164.9,25.3640767
2024-11-05 17:00:00,70170.0,70452.1,69949.0,69949.0,23.3523395
2024-11-05 18:00:00,69959.2,70254.7,69797.4,70199.1,15.54527038
2024-11-05 19:00:00,70230.5,70230.5,68783.9,69051.8,24.04491655
2024-11-05 20:00:00,69004.2,69641.9,68834.5,69417.5,15.15937069
2024-11-05 21:00:00,69459.9,69560.0,69144.0,69144.0,5.79589657
2024-11-05 22:00:00,69171.2,69536.5,68943.2,69536.5,37.74582808
2024-11-05 23:00:00,69536.5,69863.8,69312.5,69377.0,4.32630595
2024-11-06 00:00:00,69377.4,71407.6,69314.4,71106.0,86.1876367
2024-11-06 01:00:00,71106.0,71378.4,70062.4,71143.4,42.45492561
2024-11-06 02:00:00,71140.2,73242.0,70964.0,73082.6,39.53525708
2024-11-06 03:00:00,73082.8,75000.0,73067.7,74304.0,86.90963518
2024-11-06 04:00:00,74306.1,74900.0,73924.1,74298.1,37.19547227
2024-11-06 05:00:00,74316.8,74823.8,71462.5,74795.7,156.34138908
2024-11-06 06:00:00,74758.2,75346.0,74270.3,74301.0,64.29781599
2024-11-06 07:00:00,74301.1,74619.2,73127.3,73459.4,51.86656163
2024-11-06 08:00:00,73379.5,73534.1,70731.8,73466.7,175.96285161
2024-11-06 09:00:00,73448.7,74053.1,73440.4,73777.0,51.56260779
2024-11-06 10:00:00,73749.9,73888.0,73389.6,73813.7,26.36969229
2024-11-06 11:00:00,73822.4,74433.0,73696.4,74265.2,46.09921296
2024-11-06 12:00:00,74275.9,74719.2,74152.1,74173.2,37.30927518
2024-11-06 13:00:00,74189.1,74264.4,73622.5,73982.6,50.86785892
2024-11-06 14:00:00,73979.0,74703.8,73516.4,73576.5,41.51365437
2024-11-06 15:00:00,73599.0,74486.1,73598.9,74312.3,59.81620868
2024-11-06 16:00:00,74306.1,74523.4,74153.0,74296.0,32.42358366
2024-11-06 17:00:00,74295.9,75000.0,74181.0,74464.4,51.38818066
2024-11-06 18:00:00,74401.6,75215.4,74401.3,75215.4,28.37682893
2024-11-06 19:00:00,75215.4,76200.0,75048.5,75817.0,83.91236202
2024-11-06 20:00:00,75835.7,76394.6,75546.5,76092.7,88.81829552
2024-11-06 21:00:00,76083.7,76163.7,75668.1,75870.5,20.69962463
2024-11-06 22:00:00,75889.8,76078.4,75550.2,75639.3,28.62018903
2024-11-06 23:00:00,75640.4,75788.0,75565.2,75575.6,5.6822748
2024-11-07 00:00:00,75584.7,75610.5,75069.9,75316.4,22.59508873
2024-11-07 01:00:00,75299.3,75975.4,75222.1,75399.4,10.85961465
2024-11-07 02:00:00,75379.8,75400.0,75159.5,75225.1,1.92049472
2024-11-07 03:00:00,75267.5,75347.0,75017.6,75066.4,2.58159581
2024-11-07 04:00:00,75040.3,75040.5,74674.9,74686.6,4.01697446
2024-11-07 05:00:00,74729.3,74877.6,74674.9,74774.4,3.98752202
2024-11-07 06:00:00,74752.8,74796.7,74474.1,74775.8,5.30219976
2024-11-07 07:00:00,74764.1,75044.0,74675.1,74784.6,18.75998778
2024-11-07 08:00:00,74784.7,75100.0,74683.8,75099.9,8.02329234
2024-11-07 09:00:00,75099.9,75100.0,74827.6,74939.9,18.07272226
2024-11-07 10:00:00,74915.8,74985.6,74767.5,74972.5,15.84677399
2024-11-07 11:00:00,74991.1,75037.1,74696.9,74739.8,13.23890404
2024-11-07 12:00:00,74749.1,75100.0,74749.1,74997.9,7.31446393
2024-11-07 13:00:00,75007.2,75007.2,74622.6,74668.9,28.46105084
2024-11-07 14:00:00,74673.4,74947.0,74552.0,74852.6,50.80218738
2024-11-07 15:00:00,74831.2,75992.3,74718.7,75992.3,16.89469858
2024-11-07 16:00:00,75995.9,76177.1,75567.0,75903.6,19.61964064
2024-11-07 17:00:00,75882.9,76400.0,75775.0,76254.0,26.85189471
2024-11-07 18:00:00,76258.3,76669.4,75864.7,76663.0,22.59113091
2024-11-07 19:00:00,76606.3,76606.4,75950.7,76474.7,28.08308896
2024-11-07 20:00:00,76475.2,76811.5,76335.2,76475.3,48.89219853
2024-11-07 21:00:00,76491.1,76561.9,75867.0,75867.0,5.16868221
2024-11-07 22:00:00,75885.5,75900.0,75509.4,75800.0,4.60854621
2024-11-07 23:00:00,75843.5,76084.4,75694.1,75844.3,6.73868289
2024-11-08 00:00:00,75851.4,76302.0,75851.4,76000.0,2.51077567
2024-11-08 01:00:00,76001.7,76294.5,75851.6,75975.0,9.94596028
2024-11-08 02:00:00,75978.0,75995.1,75670.1,75692.0,7.31325971
2024-11-08 03:00:00,75700.5,75905.2,75649.0,75898.9,3.99429744
2024-11-08 04:00:00,75898.0,76000.0,75817.8,75837.6,5.43962997
2024-11-08 05:00:00,75853.8,76104.0,75823.5,76049.0,6.40028678
2024-11-08 06:00:00,75969.1,75980.2,75831.0,75861.8,2.37051175
2024-11-08 07:00:00,75859.3,76202.8,75713.5,76136.6,6.4739768
2024-11-08 08:00:00,76170.5,76170.5,75800.0,75800.0,3.07738644
2024-11-08 09:00:00,75800.0,76056.9,75800.0,75989.4,6.74053273
2024-11-08 10:00:00,75989.4,76271.4,75807.1,76224.8,5.58913894
2024-11-08 11:00:00,76223.2,76284.2,75975.9,75976.0,4.0463453
2024-11-08 12:00:00,75976.0,76149.0,75959.2,76094.9,1.88390412
2024-11-08 13:00:00,76013.5,76242.3,75863.1,76227.0,17.88603042
2024-11-08 14:00:00,76227.0,76298.8,75655.1,75781.4,11.78586258
2024-11-08 15:00:00,75762.7,76528.2,75670.7,76341.8,16.80076962
2024-11-08 16:00:00,76409.0,76515.5,75860.4,75925.6,11.11701987
2024-11-08 17:00:00,75923.0,76497.3,75835.8,76380.4,8.13405544
2024-11-08 18:00:00,76410.9,76964.3,76361.0,76851.2,19.97928847
2024-11-08 19:00:00,76811.5,77200.9,76786.7,76990.3,14.00332754
2024-11-08 20:00:00,76975.4,77064.5,76475.2,76664.1,31.22882995
2024-11-08 21:00:00,76617.9,76703.2,76421.7,76491.6,3.57195615
2024-11-08 22:00:00,76485.2,76625.2,76353.6,76354.7,14.14478958
2024-11-08 23:00:00,76372.7,76526.4,76353.7,76515.1,5.36569058
2024-11-09 00:00:00,76515.1,76613.4,76409.0,76439.7,8.26596844
2024-11-09 01:00:00,76409.0,76530.5,76305.0,76305.0,2.64355187
2024-11-09 02:00:00,76314.3,76405.8,76202.9,76405.7,1.72215992
2024-11-09 03:00:00,76405.8,76444.6,76287.7,76306.5,3.13534962
2024-11-09 04:00:00,76307.5,76388.5,76307.4,76357.9,0.69590853
2024-11-09 05:00:00,76362.8,76614.9,76356.6,76555.8,2.29119669
2024-11-09 06:00:00,76551.0,76727.0,76431.6,76528.8,1.55866309
2024-11-09 07:00:00,76507.5,76527.3,76362.9,76492.2,3.62513155
2024-11-09 08:00:00,76534.8,76662.2,76448.3,76529.3,1.64534483
2024-11-09 09:00:00,76548.7,76640.0,76504.2,76584.3,2.71367682
2024-11-09 10:00:00,76584.2,76637.5,76443.8,76468.3,4.00209508
2024-11-09 11:00:00,76464.0,76494.9,76385.7,76479.8,1.54126558
2024-11-09 12:00:00,76487.2,76492.0,76306.5,76306.6,9.82361773
2024-11-09 13:00:00,76306.5,76484.4,76306.5,76427.8,3.54750727
2024-11-09 14:00:00,76424.6,76431.9,76306.5,76371.4,1.45626663
2024-11-09 15:00:00,76364.8,76390.0,76306.7,76315.8,3.49008908
2024-11-09 16:00:00,76321.2,76321.2,76071.1,76080.4,10.48101373
2024-11-09 17:00:00,76071.1,76200.0,75776.5,76199.9,10.09744571
2024-11-09 18:00:00,76200.0,76382.6,76198.1,76361.6,3.91201779
2024-11-09 19:00:00,76356.0,76646.6,76111.4,76172.7,5.09492868
2024-11-09 20:00:00,76173.4,76359.3,76173.1,76292.7,4.24356068
2024-11-09 21:00:00,76284.9,76435.8,76232.4,76399.9,1.85728191
2024-11-09 22:00:00,76399.9,76578.6,76363.5,76549.9,0.82006694
2024-11-09 23:00:00,76524.5,76868.0,76514.4,76679.3,5.26191201
2024-11-10 00:00:00,76698.7,77041.3,76562.0,76901.4,3.49511417
2024-11-10 01:00:00,76901.4,76950.3,76692.7,76740.0,2.39005893
2024-11-10 02:00:00,76728.0,77480.2,76700.1,77054.2,24.24084187
2024-11-10 03:00:00,77048.8,77418.0,77045.9,77217.1,2.23502655
2024-11-10 04:00:00,77207.4,79269.8,77146.9,79027.6,78.06536962
2024-11-10 05:00:00,79089.2,79683.0,78830.6,79080.7,37.9842651
2024-11-10 06:00:00,79038.5,79207.0,78634.2,78874.8,3.68873292
2024-11-10 07:00:00,78890.9,79128.0,78741.8,78829.9,12.24312045
2024-11-10 08:00:00,78829.9,79099.9,78829.9,79099.9,3.96114246
2024-11-10 09:00:00,79100.0,79492.9,79100.0,79353.3,4.23236028
2024-11-10 10:00:00,79361.9,79696.3,79296.7,79556.7,17.01645283
2024-11-10 11:00:00,79562.0,79990.0,79551.0,79834.7,26.88820727
2024-11-10 12:00:00,79840.0,80000.0,79301.0,79632.7,27.90166099
2024-11-10 13:00:00,79658.9,79870.0,79538.3,79766.3,8.33287314
2024-11-10 14:00:00,79766.3,79998.1,79173.9,79526.9,45.85711865
2024-11-10 15:00:00,79504.5,79739.6,79368.7,79681.3,2.74360806
2024-11-10 16:00:00,79681.4,79777.9,79530.6,79721.3,4.83810011
2024-11-10 17:00:00,79721.3,80638.7,79659.9,80339.5,71.8020767
2024-11-10 18:00:00,80339.0,80996.8,80339.0,80516.2,17.39124862
2024-11-10 19:00:00,80531.8,80834.2,79364.1,79669.0,28.38511765
2024-11-10 20:00:00,79705.0,79875.2,78926.0,78936.0,11.97339809
2024-11-10 21:00:00,78968.3,79975.7,78494.0,79858.7,29.67506407
2024-11-10 22:00:00,79932.8,81433.1,79817.2,80619.3,60.30090723
2024-11-10 23:00:00,80677.0,80677.0,80030.2,80343.6,7.12146696
2024-11-11 00:00:00,80360.9,80775.2,80223.3,80536.8,13.93248868
2024-11-11 01:00:00,80540.0,81658.1,80386.3,81208.3,15.26986448
2024-11-11 02:00:00,81208.3,81516.1,81078.6,81445.3,9.78517944
2024-11-11 03:00:00,81441.7,81780.0,80967.0,81630.2,3.93907894
2024-11-11 04:00:00,81630.3,81640.0,81256.1,81464.3,4.07157671
2024-11-11 05:00:00,81440.1,81570.1,80501.0,80670.3,8.64795762
2024-11-11 06:00:00,80726.5,81234.9,80618.4,80916.6,6.4595634
2024-11-11 07:00:00,80884.5,81169.4,80781.4,81119.9,4.10938312
2024-11-11 08:00:00,81101.4,81310.0,81021.0,81310.0,14.67070171
2024-11-11 09:00:00,81275.1,81766.8,81168.8,81738.1,17.03604187
2024-11-11 10:00:00,81738.1,82302.0,81681.6,81981.4,43.40474405
2024-11-11 11:00:00,81978.2,82197.4,81827.1,82177.9,50.25883262
2024-11-11 12:00:00,82117.0,82400.0,81788.8,82166.7,15.42154751
2024-11-11 13:00:00,82179.3,82208.4,81450.4,81829.8,33.26707837
2024-11-11 14:00:00,81815.9,82530.1,81540.1,82530.0,27.03284958
2024-11-11 15:00:00,82530.1,84216.0,82393.7,83996.8,85.06475652
2024-11-11 16:00:00,84054.8,84835.7,83837.0,84190.4,48.3737501
2024-11-11 17:00:00,84190.4,84809.7,84181.0,84584.5,28.72493496
2024-11-11 18:00:00,84583.4,85750.3,84173.8,85750.3,89.7239897
2024-11-11 19:00:00,85750.5,86582.2,85416.6,86085.7,84.90981625
2024-11-11 20:00:00,86081.3,87299.8,86081.3,86932.0,60.44384857
2024-11-11 21:00:00,86900.9,88310.0,86677.1,87850.7,56.31119467
2024-11-11 22:00:00,87850.8,88035.0,86326.0,87960.4,129.55102855
2024-11-11 23:00:00,87960.3,89485.7,87960.3,88598.4,76.74899556
2024-11-12 00:00:00,88619.6,88917.3,86576.0,88917.3,69.4969526
2024-11-12 01:00:00,88917.4,89430.0,88440.9,88478.5,18.5837957
2024-11-12 02:00:00,88481.3,88800.0,86963.7,87675.5,19.67843196
2024-11-12 03:00:00,87670.9,88157.1,87497.5,88057.7,11.14737022
2024-11-12 04:00:00,88043.1,88918.0,87705.3,88423.5,6.60905731
2024-11-12 05:00:00,88423.5,88739.9,88149.6,88360.6,12.52599444
2024-11-12 06:00:00,88360.6,89759.0,88136.9,89539.7,38.75059625
2024-11-12 07:00:00,89538.4,89860.0,88942.5,88985.7,53.61604683
2024-11-12 08:00:00,88990.2,89229.9,88607.2,89228.8,38.95168987
2024-11-12 09:00:00,89228.8,89304.7,87648.1,87648.1,83.82754823
2024-11-12 10:00:00,87648.2,87918.3,85264.5,86745.8,129.46493116
2024-11-12 11:00:00,86745.7,87776.2,86527.2,87098.7,74.66676784
2024-11-12 12:00:00,87124.4,87777.0,86201.9,86282.7,44.52247855
2024-11-12 13:00:00,86329.4,86462.5,85100.0,86328.8,47.59790733
2024-11-12 14:00:00,86314.1,87017.8,85231.1,87017.7,38.68963689
2024-11-12 15:00:00,86998.9,87473.1,86197.2,86606.0,18.74657953
2024-11-12 16:00:00,86618.8,87535.1,85601.8,86998.2,32.51450503
2024-11-12 17:00:00,87021.1,87844.3,86933.3,86973.2,23.3828788
2024-11-12 18:00:00,86968.2,88868.0,86924.1,88778.8,21.48942537
2024-11-12 19:00:00,88788.0,89699.9,88636.7,88707.2,55.01696308
2024-11-12 20:00:00,88700.9,89809.6,88700.9,89392.5,21.51349166
2024-11-12 21:00:00,89510.3,89674.9,88200.0,88211.3,23.6187156
2024-11-12 22:00:00,88230.0,88601.0,87617.6,88548.2,10.12599904
2024-11-12 23:00:00,88570.5,88570.5,87418.6,87861.5,7.1573056
2024-11-13 00:00:00,87959.6,88401.0,87655.4,88037.8,5.23944282
2024-11-13 01:00:00,88053.0,88460.5,87780.0,88171.7,7.03731646
2024-11-13 02:00:00,88258.2,88303.3,87085.0,87831.9,7.80085093
2024-11-13 03:00:00,87832.0,88085.4,87074.5,87074.5,2.22820519
2024-11-13 04:00:00,87153.4,87646.3,86254.4,87157.9,10.45864476
2024-11-13 05:00:00,87154.3,87389.8,86510.5,86537.6,8.63755835
2024-11-13 06:00:00,86551.9,86933.2,86000.0,86484.1,40.55748672
2024-11-13 07:00:00,86492.5,87442.9,86492.5,87334.8,17.4612882
2024-11-13 08:00:00,87357.6,87731.6,87080.8,87210.1,16.97369159
2024-11-13 09:00:00,87242.8,87528.4,87133.8,87397.7,7.54627927
2024-11-13 10:00:00,87417.7,87529.5,87124.9,87517.1,14.36968524
2024-11-13 11:00:00,87527.5,88029.9,87481.9,87682.9,12.19990367
2024-11-13 12:00:00,87676.5,87952.6,87474.2,87660.8,8.54259728
2024-11-13 13:00:00,87651.7,89634.6,87541.7,89148.7,60.58338306
2024-11-13 14:00:00,89138.1,91731.5,88637.2,91477.1,193.43416022
2024-11-13 15:00:00,91477.1,92659.9,90468.5,92532.6,75.90673164
2024-11-13 16:00:00,92498.5,93193.4,91471.5,92262.5,70.61456274
2024-11-13 17:00:00,92282.4,92777.0,91752.5,92194.1,34.98085557
2024-11-13 18:00:00,92245.2,93095.4,92101.4,92765.9,25.97611294
2024-11-13 19:00:00,92832.5,92860.6,89949.1,90222.3,57.65522842
2024-11-13 20:00:00,90187.4,91081.4,89318.1,89640.8,29.37687191
2024-11-13 21:00:00,89698.9,89780.5,88023.1,88540.2,29.17281412
2024-11-13 22:00:00,88523.1,89865.4,87501.0,89694.3,70.69333554
2024-11-13 23:00:00,89729.4,90533.2,89275.3,90406.9,16.02427167
2024-11-14 00:00:00,90389.9,90490.1,89751.4,90054.7,8.69245759
2024-11-14 01:00:00,90083.3,90390.3,89547.6,90373.0,19.01323089
2024-11-14 02:00:00,90358.0,90493.2,89700.0,90127.3,2.94675023
2024-11-14 03:00:00,90105.7,90127.7,89574.2,89945.1,2.51329664
2024-11-14 04:00:00,89945.2,90127.6,89397.0,90094.4,6.88764638
2024-11-14 05:00:00,90106.7,90106.7,89713.1,89920.7,2.88171099
2024-11-14 06:00:00,89961.5,90250.0,89389.1,89413.7,5.16287234
2024-11-14 07:00:00,89364.4,90819.2,89156.9,90785.1,17.33468972
2024-11-14 08:00:00,90775.5,91390.0,90399.2,90606.9,30.2459077
2024-11-14 09:00:00,90553.8,90895.8,90383.2,90886.6,21.07203925
2024-11-14 10:00:00,90886.7,91383.9,90846.7,91094.9,16.34271434
2024-11-14 11:00:00,91121.0,91574.3,90481.8,91477.7,9.20704867
2024-11-14 12:00:00,91505.2,91549.9,90905.5,91258.2,12.10029805
2024-11-14 13:00:00,91218.9,91318.1,90559.9,90767.5,9.58013203
2024-11-14 14:00:00,90749.3,91750.0,87726.6,88732.0,70.49428156
2024-11-14 15:00:00,88688.0,89574.1,87883.8,87932.6,38.66522393
2024-11-14 16:00:00,87946.4,89153.3,87555.0,89153.2,27.27561998
2024-11-14 17:00:00,89153.2,89360.6,88600.3,89259.6,8.51067082
2024-11-14 18:00:00,89229.2,89640.9,88930.1,89103.0,11.52587655
2024-11-14 19:00:00,89135.7,89628.8,89124.2,89424.2,10.42910414
2024-11-14 20:00:00,89437.4,89437.4,87546.5,87596.1,12.33303791
2024-11-14 21:00:00,87572.9,88208.0,87033.3,88195.8,12.94691663
2024-11-14 22:00:00,88208.0,88305.9,87100.0,87651.8,4.09234169
2024-11-14 23:00:00,87635.1,87712.5,86711.4,87268.9,11.58417241
2024-11-15 00:00:00,87325.9,88379.0,87292.2,87877.2,5.48607058
2024-11-15 01:00:00,87878.6,88126.8,87418.5,88061.2,2.48058943
2024-11-15 02:00:00,88106.4,88505.2,87751.2,88390.8,6.96007493
2024-11-15 03:00:00,88370.1,88459.3,88144.9,88228.3,7.29177661
2024-11-15 04:00:00,88223.5,88223.5,87100.0,87463.9,3.80006814
2024-11-15 05:00:00,87464.4,87801.8,87404.1,87720.8,3.00920356
2024-11-15 06:00:00,87722.5,88151.1,87652.1,88150.2,3.65977945
2024-11-15 07:00:00,88156.3,88370.5,87577.6,87662.3,27.20670177
2024-11-15 08:00:00,87621.9,88144.4,87352.9,88106.5,7.44827742
2024-11-15 09:00:00,88106.5,89317.9,88040.2,89170.4,11.10581669
2024-11-15 10:00:00,89184.1,89389.1,88943.0,89344.8,15.8357028
2024-11-15 11:00:00,89353.3,89692.4,89106.3,89692.4,14.05781348
2024-11-15 12:00:00,89699.6,90611.2,89592.4,89776.1,30.31669008
2024-11-15 13:00:00,89776.2,90429.6,89389.1,90161.9,21.25924524
2024-11-15 14:00:00,90153.0,90159.4,88614.6,89079.2,32.92688148
2024-11-15 15:00:00,89085.5,89087.9,87796.7,88392.6,13.14626314
2024-11-15 16:00:00,88440.1,89689.4,88404.1,89318.0,8.93223509
2024-11-15 17:00:00,89373.7,89880.0,89173.6,89499.9,12.63016477
2024-11-15 18:00:00,89481.8,89797.1,89212.4,89379.6,2.76429705
2024-11-15 19:00:00,89380.8,90778.0,89311.2,90360.1,14.67430617
2024-11-15 20:00:00,90366.7,91387.0,90361.8,91387.0,23.88136201
2024-11-15 21:00:00,91398.7,91762.2,91101.9,91696.9,15.60663997
2024-11-15 22:00:00,91676.6,91768.7,91140.0,91212.3,8.85895262
2024-11-15 23:00:00,91206.1,91375.2,90853.2,91020.8,17.86019754
2024-11-16 00:00:00,91020.8,91273.7,90858.6,90966.7,10.63470925
2024-11-16 01:00:00,90962.2,91441.1,90935.1,91235.3,2.82439388
2024-11-16 02:00:00,91255.1,91619.6,91162.7,91392.2,2.8790122
2024-11-16 03:00:00,91406.1,91512.5,91029.9,91246.8,1.47849802
2024-11-16 04:00:00,91242.3,91319.7,91082.5,91254.9,1.42471737
2024-11-16 05:00:00,91269.5,91694.7,91133.3,91310.3,1.7150821
2024-11-16 06:00:00,91310.4,91416.2,91162.0,91179.3,2.8480351
2024-11-16 07:00:00,91179.4,91415.4,91070.3,91107.0,3.47429381
2024-11-16 08:00:00,91115.8,91385.5,91047.3,91330.8,9.93076163
2024-11-16 09:00:00,91330.8,91417.1,91242.3,91246.1,3.91582599
2024-11-16 10:00:00,91233.8,91638.5,91233.8,91402.3,12.28923643
2024-11-16 11:00:00,91393.5,91393.5,91000.7,91137.6,2.25885179
2024-11-16 12:00:00,91167.0,91295.7,90537.0,90892.1,5.71026547
2024-11-16 13:00:00,90892.0,91174.2,90701.6,90745.8,2.36119112
2024-11-16 14:00:00,90752.5,91000.0,90636.4,90947.5,8.86143476
2024-11-16 15:00:00,90979.8,90988.2,90111.6,90520.0,10.02712534
2024-11-16 16:00:00,90511.0,90760.1,90225.5,90648.1,2.97753632
2024-11-16 17:00:00,90648.1,90979.4,90516.8,90902.7,7.809909
2024-11-16 18:00:00,90909.7,91350.0,90858.4,91291.0,2.90979559
2024-11-16 19:00:00,91291.1,91318.2,90940.4,91032.9,3.15883861
2024-11-16 20:00:00,91033.0,91109.1,90681.2,90749.6,4.3232757
2024-11-16 21:00:00,90743.8,91000.0,90702.6,90997.9,2.29237708
2024-11-16 22:00:00,90997.5,91000.0,90337.8,90460.5,3.28309885
2024-11-16 23:00:00,90375.5,90643.9,90366.5,90504.7,4.02601912
2024-11-17 00:00:00,90571.7,90840.0,90571.7,90803.5,2.52101389
2024-11-17 01:00:00,90803.6,90803.6,90002.0,90224.6,2.84399751
2024-11-17 02:00:00,90259.1,90259.1,89436.3,90038.3,12.35406135
2024-11-17 03:00:00,90021.3,90193.5,89756.0,90193.5,1.35602333
2024-11-17 04:00:00,90193.5,90649.9,90190.2,90504.2,3.94093886
