datetime,open,high,low,close,volume,trades
1600819200,10534.3,10534.3,10530.9,10530.9,0.14841593,3
1600822800,10516.1,10516.1,10500.2,10510.5,2.12996833,34
1600826400,10510.5,10522.1,10503.3,10522.1,0.83397045,27
1600830000,10496.9,10503.9,10496.9,10503.9,2.34307366,44
1600833600,10476.1,10476.1,10455.0,10466.7,0.25143345,16
1600837200,10489.3,10496.0,10476.9,10476.9,0.43793182,9
1600840800,10454.8,10454.8,10400.0,10437.8,9.55507915,252
1600844400,10439.0,10439.0,10385.7,10420.3,2.24529584,32
1600848000,10422.8,10459.5,10422.8,10459.5,1.01363048,17
1600851600,10460.0,10486.2,10450.0,10467.9,16.68285514,193
1600855200,10469.0,10496.2,10459.5,10478.5,9.32185213,47
1600858800,10488.2,10497.0,10474.9,10479.3,1.70411993,25
1600862400,10481.0,10530.0,10477.2,10515.0,14.08230329,88
1600866000,10515.0,10542.4,10500.0,10500.0,1.44178589,26
1600869600,10500.0,10500.0,10465.0,10485.6,3.8469189,46
1600873200,10471.0,10492.8,10431.9,10459.5,8.70548029,83
1600876800,10462.0,10495.5,10449.6,10495.5,1.07563385,21
1600880400,10477.4,10490.7,10451.0,10451.0,0.99042669,21
1600884000,10451.3,10451.3,10409.1,10409.1,2.61377984,46
1600887600,10402.4,10402.4,10200.1,10284.1,13.70345212,320
1600891200,10314.9,10318.4,10127.1,10222.6,15.76906451,142
1600894800,10243.8,10265.0,10225.0,10265.0,4.45074318,98
1600898400,10250.6,10281.4,10248.7,10258.5,2.02993653,87
1600902000,10263.5,10263.5,10221.4,10228.8,4.77169981,22
1600905600,10236.9,10288.8,10212.7,10279.7,1.31620065,41
1600909200,10307.1,10313.3,10305.1,10306.6,0.18082305,7
1600912800,10281.9,10306.5,10281.9,10297.9,0.08297008,4
1600916400,10300.0,10327.9,10300.0,10327.9,0.20554386,15
1600920000,10322.5,10322.5,10277.1,10282.0,1.34930019,15
1600923600,10290.6,10302.8,10271.1,10296.7,2.34269346,32
1600927200,10306.1,10325.2,10296.1,10296.1,0.22216954,21
1600930800,10300.0,10350.3,10300.0,10350.3,1.5847333,20
1600934400,10325.5,10346.0,10318.7,10336.6,5.62180377,34
1600938000,10320.0,10330.0,10290.8,10330.0,7.39141633,59
1600941600,10330.0,10370.9,10323.2,10370.9,2.07966135,75
1600945200,10380.0,10410.2,10380.0,10406.7,1.1884579,37
1600948800,10412.3,10412.3,10311.2,10373.1,20.22670292,172
1600952400,10380.2,10398.8,10342.9,10362.0,7.22270448,116
1600956000,10413.7,10413.9,10333.0,10390.0,5.9824462,51
1600959600,10400.0,10549.0,10387.5,10549.0,7.70006419,106
1600963200,10555.3,10715.0,10317.0,10664.5,51.9739365,317
1600966800,10664.5,10706.7,10646.9,10674.0,7.83896345,81
1600970400,10674.0,10674.0,10626.0,10626.0,7.23867158,240
1600974000,10606.9,10650.0,10604.1,10645.6,3.01323173,51
1600977600,10657.2,10668.9,10629.5,10639.8,4.81398309,73
1600981200,10637.0,10663.9,10637.0,10654.6,5.33148756,53
1600984800,10653.8,10780.0,10642.5,10754.3,5.13649868,83
1600988400,10774.6,10774.6,10725.7,10732.6,0.11278267,7
1600992000,10731.8,10731.8,10695.4,10695.4,2.98649832,67
1600995600,10702.0,10732.9,10683.1,10683.1,5.68988963,36
1600999200,10709.2,10734.0,10709.2,10725.3,1.91965029,22
1601002800,10708.2,10708.2,10667.5,10667.5,3.09638642,69
1601006400,10667.5,10690.1,10667.5,10690.1,0.0078831,4
1601010000,10677.1,10677.1,10650.0,10650.0,1.48510653,33
1601013600,10650.0,10700.0,10630.0,10700.0,0.63774854,30
1601017200,10699.9,10700.0,10692.0,10700.0,1.84604617,20
1601020800,10691.9,10691.9,10561.1,10589.3,4.27546938,55
1601024400,10624.3,10642.1,10556.3,10570.6,6.8706382,67
1601028000,10607.4,10607.5,10590.5,10590.5,0.33174267,11
1601031600,10576.6,10648.1,10576.2,10638.5,1.88921804,36
1601035200,10626.7,10670.2,10610.9,10614.6,16.43331143,194
1601038800,10609.9,10639.5,10594.0,10618.0,12.31002586,109
1601042400,10622.5,10635.7,10566.8,10617.4,3.81245855,63
1601046000,10620.5,10662.5,10540.2,10662.5,12.43838272,97
1601049600,10656.4,10665.0,10633.7,10633.7,0.93127426,17
1601053200,10653.8,10707.0,10653.0,10706.4,1.8540908,38
1601056800,10691.6,10730.4,10691.6,10712.2,2.434664,36
1601060400,10706.0,10718.5,10689.5,10689.5,2.58072686,33
1601064000,10728.3,10753.5,10716.1,10718.0,0.41607941,12
1601067600,10717.2,10738.2,10717.2,10734.7,1.88104777,19
1601071200,10744.2,10744.2,10672.8,10672.8,2.92571109,32
1601074800,10689.8,10695.4,10664.8,10687.6,0.19284329,11
1601078400,10696.1,10696.1,10656.5,10674.6,4.8789596,175
1601082000,10690.4,10690.4,10690.3,10690.3,0.05905613,2
1601085600,10690.2,10690.4,10690.2,10690.4,0.27791201,10
1601089200,10715.9,10732.0,10699.1,10710.6,1.44143359,24
1601092800,10711.5,10736.0,10684.9,10736.0,0.40256929,13
1601096400,10746.9,10800.0,10714.6,10732.9,2.42736357,31
1601100000,10748.1,10760.6,10742.0,10760.6,1.26809703,18
1601103600,10722.9,10722.9,10691.9,10705.6,0.18178423,11
1601107200,10702.5,10702.5,10675.4,10675.4,0.94608488,16
1601110800,10680.8,10697.0,10670.0,10697.0,1.79234,30
1601114400,10689.7,10733.7,10688.6,10710.4,16.88937446,178
1601118000,10718.9,10725.6,10718.9,10720.4,0.35416497,16
1601121600,10700.0,10700.0,10683.2,10697.5,0.37471302,13
1601125200,10684.2,10687.7,10684.2,10687.7,1,8
1601128800,10701.6,10730.6,10701.6,10705.2,1.65220852,34
1601132400,10713.5,10732.2,10695.1,10710.9,8.51190945,74
1601136000,10706.9,10749.9,10700.0,10749.9,1.872822,22
1601139600,10733.3,10739.5,10730.7,10736.9,0.06957851,5
1601143200,10743.4,10750.0,10725.8,10732.3,1.05242904,10
1601146800,10725.8,10725.8,10661.7,10722.8,12.44680954,66
1601150400,10711.8,10719.4,10710.1,10719.4,0.01851224,4
1601154000,10711.2,10728.8,10711.2,10717.6,0.10133885,10
1601157600,10727.4,10747.9,10717.0,10747.9,0.35101145,7
1601161200,10733.3,10740.5,10719.1,10719.1,3.34070497,26
1601164800,10753.0,10761.2,10753.0,10761.2,1.1522692,13
1601168400,10784.7,10784.7,10784.7,10784.7,0.002,1
1601172000,10760.0,10772.6,10738.8,10772.6,5.54047109,181
1601175600,10767.4,10781.9,10767.4,10781.9,0.04164682,2
1601179200,10787.6,10789.6,10780.4,10786.8,0.14384068,5
1601182800,10783.4,10783.4,10782.2,10782.2,0.06606137,2
1601186400,10760.6,10760.6,10657.1,10674.7,1.85306946,47
1601190000,10650.1,10680.2,10648.9,10671.3,2.17933391,18
1601193600,10666.0,10666.0,10633.6,10650.8,1.31713308,30
1601197200,10644.9,10650.7,10644.9,10650.1,0.08102313,3
1601200800,10621.4,10666.0,10620.9,10653.4,0.67332414,22
1601204400,10632.8,10632.8,10632.8,10632.8,0.00273,2
1601208000,10604.8,10667.2,10604.8,10665.4,0.20439341,14
1601211600,10665.3,10674.5,10653.9,10673.2,0.171367,13
1601215200,10669.0,10669.0,10652.9,10652.9,4.7,27
1601218800,10663.2,10764.8,10650.0,10748.4,2.22669176,34
1601222400,10759.5,10764.6,10717.2,10717.2,6.89739504,84
1601226000,10721.7,10739.4,10721.7,10724.2,0.45868515,9
1601229600,10741.4,10747.4,10732.1,10735.1,0.959279,24
1601233200,10742.2,10742.3,10699.3,10719.8,2.56715474,25
1601236800,10725.8,10734.4,10713.3,10715.1,0.50985313,24
1601240400,10701.5,10736.0,10701.5,10728.6,0.05330321,5
1601244000,10750.0,10750.0,10740.3,10740.3,0.06309424,2
1601247600,10740.3,10778.9,10734.4,10775.1,0.42904625,16
1601251200,10776.5,10919.5,10776.5,10882.0,7.336306,130
1601254800,10891.9,10920.0,10882.1,10896.6,0.92142916,70
1601258400,10920.0,10944.2,10915.4,10920.5,0.63049147,18
1601262000,10887.9,10890.7,10879.6,10880.4,0.02752741,6
1601265600,10887.7,10894.0,10871.3,10890.7,0.07748154,8
1601269200,10890.0,10890.9,10878.0,10878.0,0.10807439,3
1601272800,10872.3,10879.5,10836.6,10864.5,3.48275364,52
1601276400,10840.1,10873.3,10839.7,10840.8,3.04458517,51
1601280000,10859.6,10903.7,10835.9,10861.6,10.65920155,88
1601283600,10857.9,10860.7,10836.5,10856.5,4.0265689,45
1601287200,10860.1,10882.2,10833.2,10882.1,2.06996961,51
1601290800,10885.0,10892.2,10865.2,10867.6,0.71187598,13
1601294400,10879.7,10941.4,10849.0,10899.1,2.97155209,61
1601298000,10907.9,10934.9,10879.2,10879.2,7.52258988,93
1601301600,10902.3,10962.4,10869.7,10869.7,20.11682273,149
1601305200,10869.5,10921.0,10869.5,10905.2,10.38306643,156
1601308800,10905.2,10905.2,10886.5,10891.6,1.49899873,22
1601312400,10881.6,10958.6,10879.9,10896.6,22.79075417,95
1601316000,10882.4,10888.1,10855.7,10876.5,13.43335567,140
1601319600,10871.0,10871.1,10849.0,10861.5,19.03055846,135
1601323200,10871.6,10871.6,10857.7,10857.7,0.40702297,10
1601326800,10868.8,10882.7,10849.1,10881.0,2.8355663,27
1601330400,10877.0,10883.7,10855.2,10855.2,1.44408826,34
1601334000,10857.3,10858.8,9688.1,10703.0,44.51082257,486
1601337600,10685.2,10723.7,10674.0,10720.4,0.84043718,34
1601341200,10713.9,10713.9,10692.7,10694.1,0.16124048,9
1601344800,10686.6,10689.5,10684.1,10687.8,0.29505563,10
1601348400,10687.8,10694.8,10687.8,10694.8,0.07206269,6
1601352000,10692.1,10709.5,10692.1,10694.0,0.19039947,11
1601355600,10690.0,10690.0,10679.0,10679.0,0.0983,7
1601359200,10673.1,10738.0,10670.2,10738.0,2.69386165,24
1601362800,10736.5,10893.2,10723.6,10734.1,55.41391876,186
1601366400,10733.9,10745.7,10717.0,10739.6,11.79263428,95
1601370000,10743.0,10763.7,10722.4,10728.0,13.59001384,133
1601373600,10727.7,10779.2,10722.5,10744.9,6.0405996,38
1601377200,10783.7,10783.7,10755.2,10755.2,0.18889902,7
1601380800,10753.5,10763.4,10719.6,10719.6,9.22116495,43
1601384400,10752.0,10771.1,10722.0,10749.3,7.49595361,68
1601388000,10771.9,10790.1,10751.7,10752.4,1.43604708,23
1601391600,10749.6,10765.8,10715.4,10715.4,2.90728953,32
1601395200,10721.0,10721.0,10655.7,10690.8,2.90292074,28
1601398800,10663.1,10676.1,10637.5,10676.1,4.83332419,29
1601402400,10684.8,10741.4,10665.7,10739.2,5.86212651,52
1601406000,10734.1,10749.0,10724.8,10749.0,1.94920912,16
1601409600,10748.8,10768.7,10743.7,10768.6,5.10263041,59
1601416800,10751.5,10756.3,10530.0,10752.3,30.04001498,107
1601420400,10761.4,10850.0,10761.4,10846.5,3.95340361,53
1601424000,10851.4,10853.1,10750.9,10820.4,14.69605259,254
1601431200,10796.0,10806.5,10779.2,10784.0,0.07261786,8
1601434800,10765.0,10771.4,10757.9,10757.9,1.14219942,17
1601438400,10750.9,10750.9,10727.6,10727.7,0.00942376,6
1601442000,10737.7,10737.8,10725.0,10725.0,0.56962169,3
1601445600,10695.8,10734.8,10684.4,10721.0,8.06052941,74
1601449200,10703.5,10742.1,10701.6,10737.3,3.198975,212
1601452800,10700.0,10728.6,10699.0,10710.0,14.06697282,72
1601456400,10703.4,10707.2,10675.1,10702.9,0.37793058,23
1601460000,10703.3,10730.0,10703.0,10721.6,1.76119018,24
1601463600,10721.5,10727.7,10680.0,10682.1,8.36091406,64
1601467200,10683.4,10743.8,10681.3,10740.0,13.86986759,112
1601470800,10730.2,10746.1,10679.4,10715.3,19.89023757,116
1601474400,10746.3,10758.5,10743.5,10746.4,1.2779749,26
1601478000,10750.3,10788.4,10748.0,10782.8,5.79027879,47
1601481600,10778.5,10790.8,10759.5,10778.8,7.92959268,65
1601485200,10790.5,10810.8,10732.7,10732.7,16.74407031,86
1601488800,10762.1,10762.1,10710.0,10728.6,0.32363777,13
1601492400,10730.0,10730.0,10695.3,10719.1,0.47719739,79
1601496000,10710.0,10729.2,10696.0,10704.2,1.19185766,40
1601499600,10711.0,10741.9,10703.1,10713.6,0.81868084,31
1601503200,10728.1,10745.0,10728.1,10734.0,0.51369372,117
1601506800,10754.9,10775.1,10754.9,10775.0,1.25585895,25
1601510400,10794.4,10814.0,10788.0,10788.0,0.80283422,20
1601514000,10809.3,10829.4,10809.2,10829.4,0.01177644,7
1601517600,10829.1,10829.1,10819.1,10819.1,0.93239151,10
1601521200,10820.0,10820.0,10801.3,10801.3,2.32408848,97
1601524800,10824.5,10824.5,10811.5,10811.5,0.04903397,3
1601528400,10811.8,10820.4,10811.0,10817.8,0.23672865,8
1601532000,10817.1,10844.2,10817.1,10826.3,2.58968544,32
1601535600,10820.0,10820.0,10788.4,10788.4,4.60305,43
1601539200,10820.0,10949.2,10820.0,10891.8,4.19000174,134
1601542800,10874.9,10893.0,10874.7,10885.5,3.60301092,60
1601546400,10893.8,10893.8,10794.0,10794.0,11.578332,66
1601550000,10861.4,10890.1,10852.4,10875.3,7.69777976,70
1601553600,10900.0,10900.0,10803.8,10891.8,11.56577289,86
1601557200,10885.7,10893.1,10845.1,10865.2,11.64160456,74
1601560800,10860.2,10884.6,10842.1,10869.7,33.10900639,167
1601564400,10870.7,10893.3,10743.8,10743.8,7.07607249,83
1601568000,10727.6,10900.0,10400.0,10527.1,90.69240915,616
1601571600,10508.0,10534.1,10484.4,10491.3,6.29007768,75
1601575200,10488.9,10600.2,10472.4,10588.7,10.40262193,105
1601578800,10584.7,10642.5,10574.6,10614.7,7.56900895,87
1601582400,10594.0,10605.4,10570.2,10601.5,6.2230759,47
1601586000,10605.4,10605.4,10605.4,10605.4,0.0047901,1
1601589600,10589.8,10624.3,10589.5,10603.8,2.43313369,56
1601593200,10605.2,10608.2,10593.5,10608.2,5.54072813,101
1601596800,10607.9,10608.2,10595.1,10608.2,0.01130297,7
1601600400,10608.2,10608.2,10608.2,10608.2,0.84498108,15
1601604000,10593.9,10610.0,10593.9,10594.1,0.7262248,18
1601607600,10604.4,10649.9,10604.4,10649.9,13.08312255,158
1601611200,10650.0,10654.6,10631.6,10631.6,2.55663796,21
1601614800,10579.4,10579.4,10402.0,10443.0,5.34983104,108
1601618400,10436.7,10524.4,10435.2,10513.0,13.05010036,159
1601622000,10499.9,10499.9,10471.2,10471.2,1.30922084,23
1601625600,10487.2,10488.2,10432.4,10445.3,11.11467109,75
1601629200,10445.3,10480.1,10420.0,10455.5,3.64944126,61
1601632800,10451.7,10465.0,10394.7,10451.1,12.04744353,144
1601636400,10459.9,10481.5,10448.7,10448.8,0.47999929,22
1601640000,10443.5,10488.6,10443.5,10480.0,7.47008835,65
1601643600,10486.8,10577.2,10442.8,10532.0,7.4897328,78
1601647200,10533.9,10553.0,10513.5,10538.7,17.59665486,101
1601650800,10530.1,10548.4,10528.4,10528.4,3.34045037,20
1601654400,10500.0,10575.0,10500.0,10548.4,18.17396272,66
1601658000,10548.4,10548.4,10533.6,10533.7,18.83793517,79
1601661600,10541.5,10541.5,10530.7,10540.9,18.9250502,93
1601665200,10538.6,10538.6,10523.1,10523.1,0.88980578,24
1601668800,10523.9,10560.3,10523.9,10532.5,2.23934613,41
1601672400,10542.3,10542.3,10454.5,10486.5,2.86001078,89
1601676000,10474.1,10574.7,10474.1,10561.7,4.35692476,118
1601679600,10559.8,10571.2,10559.8,10568.2,0.23337198,12
1601683200,10547.8,10562.8,10530.6,10553.1,3.62330956,208
1601686800,10554.4,10555.5,10546.7,10546.7,0.34936835,28
1601690400,10532.6,10543.7,10521.3,10543.7,0.04683534,7
1601694000,10543.8,10561.6,10539.7,10545.6,1.43724202,46
1601697600,10562.2,10565.0,10551.4,10553.8,0.82893968,28
1601701200,10553.8,10553.8,10533.0,10533.0,0.63557006,17
1601704800,10534.0,10534.0,10516.5,10526.7,0.70783454,13
1601708400,10518.0,10533.0,10509.3,10529.3,0.42069342,15
1601719200,10526.8,10539.5,10526.8,10539.5,0.17395979,6
1601722800,10549.6,10553.1,10539.1,10542.4,1.12932922,28
1601726400,10540.5,10540.5,10530.0,10532.5,0.072412,8
1601730000,10548.7,10548.7,10527.0,10527.0,0.55834,7
1601733600,10530.0,10540.7,10524.9,10538.9,8.83204585,52
1601737200,10530.3,10553.8,10530.3,10553.7,1.41455787,20
1601740800,10550.0,10580.0,10544.8,10580.0,2.02889871,15
1601744400,10571.1,10582.4,10569.0,10570.3,0.86552989,10
1601748000,10578.5,10585.0,10572.7,10572.7,0.38522944,13
1601751600,10572.6,10595.0,10572.6,10595.0,0.68077922,17
1601755200,10572.8,10572.8,10569.7,10569.7,0.30451481,9
1601758800,10569.4,10569.9,10569.4,10569.9,0.07991486,4
1601762400,10556.7,10556.7,10533.7,10554.3,0.45747558,13
1601766000,10553.0,10561.7,10546.9,10546.9,0.12603484,9
1601769600,10546.8,10546.8,10520.1,10545.9,1.59256718,15
1601773200,10522.0,10522.0,10520.6,10520.6,0.3452205,26
1601776800,10537.3,10537.3,10537.3,10537.3,0.01211,2
1601787600,10569.9,10576.1,10569.9,10571.0,0.17723615,7
1601791200,10583.0,10632.5,10583.0,10632.5,1.39458833,17
1601794800,10605.4,10624.9,10604.4,10620.8,2.3306742,40
1601798400,10617.5,10626.1,10607.0,10612.7,5.0918089,66
1601802000,10590.1,10603.9,10590.1,10603.9,0.041798,5
1601805600,10591.5,10591.5,10591.5,10591.5,0.002,1
1601809200,10584.4,10614.2,10573.9,10603.7,5.60584553,106
1601812800,10590.7,10608.6,10590.7,10608.6,0.05760039,5
1601816400,10617.7,10617.7,10610.0,10615.6,0.00893578,6
1601820000,10618.4,10618.4,10602.0,10611.6,1.10199239,15
1601823600,10603.1,10613.1,10600.0,10600.0,2.04080104,23
1601827200,10592.4,10601.3,10592.4,10595.9,0.53104803,12
1601830800,10598.1,10603.2,10598.1,10603.1,0.26245511,4
1601834400,10605.0,10653.2,10604.9,10628.1,3.4793774,65
1601838000,10630.9,10684.4,10630.9,10684.4,20.576232,144
1601841600,10670.6,10674.3,10637.9,10639.1,3.24368886,194
1601845200,10646.4,10677.5,10644.1,10656.3,5.84979125,115
1601848800,10664.7,10676.5,10654.3,10654.3,0.06396633,7
1601852400,10657.8,10663.0,10657.8,10663.0,0.24942965,12
1601856000,10678.5,10727.8,10678.5,10713.1,0.60825974,14
1601859600,10712.1,10712.1,10697.7,10697.7,0.14914335,5
1601863200,10690.1,10704.5,10689.5,10704.5,0.23000232,6
1601866800,10701.5,10702.9,10675.0,10675.0,0.0132,3
1601870400,10660.7,10663.7,10646.9,10660.0,0.41935037,8
1601874000,10666.2,10677.1,10656.3,10677.1,0.89935,22
1601877600,10655.5,10655.5,10630.0,10642.6,0.51661951,22
1601881200,10630.4,10690.7,10630.4,10687.6,0.20026947,17
1601884800,10692.1,10693.6,10665.8,10665.8,0.60355495,8
1601888400,10676.9,10679.5,10668.9,10668.9,0.40060037,38
1601892000,10660.0,10674.2,10649.3,10668.8,1.7212535,50
1601895600,10675.0,10686.4,10664.1,10665.0,0.34732253,21
1601899200,10668.8,10687.9,10668.8,10687.3,0.56613866,14
1601902800,10715.0,10720.0,10705.3,10720.0,1.81505214,35
1601906400,10720.0,10755.3,10720.0,10726.2,3.34855766,33
1601910000,10726.5,10739.6,10713.9,10739.6,18.32497772,62
1601913600,10739.6,10739.6,10704.4,10723.3,17.76105284,115
1601917200,10728.0,10728.0,10701.0,10701.0,2.50294824,17
1601920800,10700.0,10720.2,10689.0,10720.2,1.34738483,20
1601924400,10720.3,10740.0,10719.5,10739.9,1.18978354,10
1601928000,10732.4,10747.7,10732.4,10747.2,1.51519788,9
1601931600,10732.0,10759.8,10732.0,10734.9,3.18686196,26
1601935200,10757.5,10769.9,10750.3,10750.3,0.64135087,19
1601938800,10750.3,10781.1,10749.0,10781.1,2.93614091,34
1601942400,10776.6,10790.9,10776.6,10790.9,1.28128201,7
1601946000,10755.0,10767.2,10755.0,10767.2,0.08025065,4
1601949600,10769.7,10779.0,10766.0,10766.0,2.50889499,15
1601953200,10766.5,10778.6,10763.3,10778.6,0.30035504,14
1601956800,10771.5,10771.5,10771.5,10771.5,0.002,1
1601960400,10745.4,10753.2,10741.6,10753.2,0.17348472,14
1601964000,10737.5,10749.6,10735.1,10739.4,0.89688222,20
1601967600,10762.0,10762.0,10706.1,10724.6,1.26859491,27
1601971200,10714.3,10733.8,10707.9,10733.8,1.81507435,36
1601974800,10729.8,10744.1,10729.8,10736.1,0.17529292,6
1601978400,10743.3,10745.0,10709.4,10715.5,2.24168629,15
1601982000,10698.8,10701.6,10663.9,10689.4,13.28687801,56
1601985600,10694.9,10719.4,10684.7,10718.5,1.09550261,20
1601989200,10702.0,10702.3,10697.7,10697.8,0.54573509,16
1601992800,10691.2,10700.0,10670.1,10671.5,34.22121151,113
1601996400,10670.0,10743.9,10619.0,10743.9,4.47128972,52
1602000000,10737.7,10750.4,10719.2,10732.0,3.39657886,30
1602003600,10719.2,10725.7,10715.8,10715.8,0.29294941,11
1602007200,10713.9,10736.4,10596.1,10634.8,4.53831578,68
1602010800,10586.7,10600.2,10540.8,10572.0,8.18008662,81
1602014400,10572.0,10572.0,10527.7,10541.0,1.01927718,36
1602018000,10532.7,10585.5,10532.2,10578.0,3.99554828,30
1602021600,10562.1,10594.3,10562.0,10584.2,0.28921275,16
1602025200,10592.4,10599.5,10590.8,10599.5,0.35444464,15
1602028800,10581.4,10600.0,10581.4,10581.5,0.14478518,11
1602032400,10591.0,10591.0,10571.3,10590.7,0.19138173,8
1602036000,10590.0,10608.8,10580.4,10608.8,1.24745983,17
1602039600,10594.3,10594.3,10587.6,10587.6,0.007,5
1602043200,10580.5,10595.3,10580.5,10595.3,0.1331928,4
1602046800,10600.2,10600.2,10600.2,10600.2,0.00822,2
1602050400,10617.2,10621.4,10610.0,10621.4,0.66566654,31
1602054000,10619.1,10621.4,10600.3,10616.4,1.03321099,19
1602057600,10608.9,10610.7,10602.0,10602.0,0.03766013,5
1602061200,10600.4,10600.7,10587.0,10599.4,2.39150281,28
1602064800,10586.5,10586.9,10532.6,10532.6,4.02673382,36
1602068400,10597.1,10615.2,10581.5,10606.0,5.62682825,40
1602072000,10608.5,10629.8,10581.8,10629.8,11.57697748,95
1602075600,10629.9,10629.9,10605.3,10616.5,3.841442,42
1602079200,10605.5,10638.1,10605.5,10638.1,5.64650392,51
1602082800,10619.2,10634.5,10613.9,10621.6,11.8927413,52
1602086400,10618.9,10629.9,10606.0,10618.1,3.34384973,44
1602090000,10626.0,10633.0,10626.0,10633.0,6.44945402,97
1602093600,10633.0,10666.2,10633.0,10652.2,0.94272996,28
1602097200,10670.5,10670.5,10654.9,10655.0,0.13255392,9
1602100800,10652.2,10655.0,10652.2,10655.0,1.43213954,33
1602104400,10655.0,10666.2,10655.0,10658.7,0.03429452,5
1602108000,10667.5,10667.5,10652.2,10652.2,0.47671728,14
1602111600,10659.5,10677.1,10659.5,10668.5,0.33370732,11
1602115200,10652.2,10658.8,10634.0,10658.8,6.58762674,23
1602118800,10632.3,10648.2,10630.7,10646.0,0.07858172,7
1602122400,10643.8,10646.7,10623.9,10645.7,1.97592584,70
1602126000,10646.1,10651.9,10645.9,10645.9,0.36578732,16
1602129600,10640.0,10643.9,10638.9,10641.9,0.37804474,11
1602133200,10623.1,10629.0,10616.3,10626.8,1.4329868,22
1602136800,10623.6,10623.6,10614.6,10620.7,0.02015968,8
1602140400,10614.6,10615.7,10583.4,10586.2,3.86042018,48
1602144000,10589.5,10589.5,10561.6,10561.6,0.48559685,9
1602147600,10564.9,10565.0,10556.1,10565.0,0.33785084,11
1602151200,10559.0,10612.9,10556.4,10612.9,0.95276607,27
1602154800,10614.5,10618.6,10593.8,10602.0,6.98403018,63
1602158400,10602.7,10630.0,10602.6,10625.0,3.80614941,44
1602162000,10629.0,10748.4,10629.0,10740.0,8.7939169,118
1602165600,10742.7,10940.4,10725.0,10891.1,10.64326457,207
1602169200,10930.6,10930.6,10876.0,10892.3,11.39073294,104
1602172800,10907.6,10924.7,10871.0,10923.9,16.41909884,172
1602176400,10924.7,10936.2,10865.0,10865.0,8.64506619,101
1602180000,10886.0,10895.4,10858.9,10880.1,0.94932521,33
1602183600,10870.4,10896.1,10870.4,10890.6,1.36798701,21
1602187200,10890.6,10905.6,10865.8,10881.8,31.26617852,165
1602190800,10886.8,10886.8,10878.7,10880.1,0.48350154,7
1602194400,10881.1,10908.2,10881.1,10907.0,0.39293813,13
1602198000,10907.0,10913.0,10875.3,10913.0,0.94394553,20
1602201600,10926.9,10931.2,10875.0,10884.2,2.8138429,31
1602208800,10908.2,10911.6,10906.2,10906.2,0.38253142,9
1602212400,10905.3,10905.3,10891.0,10891.3,0.01859372,9
1602216000,10889.1,10889.3,10864.9,10871.0,2.23506455,34
1602219600,10879.9,10879.9,10859.3,10859.3,0.37004349,9
1602223200,10850.0,10871.9,10840.0,10862.3,0.94460122,21
1602226800,10871.8,10896.8,10870.3,10886.2,0.8781541,19
1602230400,10886.3,10888.7,10878.7,10888.2,5.98645353,42
1602234000,10898.6,10898.6,10859.4,10879.4,5.62664561,53
1602237600,10887.1,10989.5,10887.1,10981.6,6.5821544,87
1602241200,10987.3,11085.0,10987.3,11033.6,25.65780394,232
1602244800,11048.6,11088.5,11044.5,11058.6,2.6639541,44
1602248400,11070.0,11080.0,10996.7,11068.5,28.30274093,149
1602252000,11068.8,11070.0,11006.1,11056.6,8.46594518,255
1602255600,11051.5,11088.7,11036.3,11075.8,7.40274482,87
1602259200,11064.8,11064.8,11040.4,11042.2,3.77923862,34
1602262800,11057.6,11057.6,11048.6,11051.3,2.25991547,21
1602266400,11057.5,11057.6,11034.2,11038.8,0.37537642,13
1602270000,11044.5,11044.5,11024.0,11032.5,0.20660242,8
1602273600,11032.5,11057.3,11024.2,11033.8,9.02570185,113
1602277200,11034.4,11047.9,11022.7,11047.9,0.23034258,9
1602280800,11051.7,11064.0,11035.3,11063.9,2.47879342,59
1602284400,11064.0,11084.1,11047.1,11056.8,8.69196649,72
1602288000,11056.5,11088.4,11047.6,11076.0,0.22772263,16
1602291600,11066.6,11083.4,11063.3,11083.4,0.27527303,19
1602295200,11083.6,11449.9,11083.6,11380.0,15.31957807,237
1602298800,11402.9,11470.0,11394.4,11424.0,3.51215828,54
1602302400,11408.3,11408.3,11380.0,11398.0,5.51188281,71
1602306000,11399.2,11400.4,11280.3,11369.0,6.87708299,204
1602309600,11369.1,11388.9,11359.7,11359.8,2.89667513,37
1602313200,11368.3,11381.1,11367.0,11373.1,1.1948389,28
1602316800,11373.9,11387.0,11359.2,11387.0,0.99889506,29
1602320400,11376.6,11421.9,11300.3,11318.1,19.64737906,64
1602324000,11323.5,11323.5,11249.0,11296.2,0.98484147,27
1602327600,11319.8,11360.1,11302.2,11329.1,3.27730164,47
1602331200,11325.7,11341.7,11303.0,11341.7,3.65410936,52
1602334800,11337.6,11347.6,11305.8,11347.6,2.23834209,32
1602338400,11354.2,11354.2,11287.5,11352.1,10.58329002,40
1602342000,11373.0,11393.9,11326.6,11329.8,7.26843522,44
1602345600,11351.4,11351.4,11143.8,11323.9,4.37839942,41
1602349200,11324.7,11360.9,11324.7,11341.4,6.22600524,46
1602352800,11357.8,11358.0,11345.9,11356.1,1.20159451,12
1602356400,11366.1,11366.1,11349.7,11350.5,6.31538663,33
1602360000,11353.2,11362.0,11353.2,11362.0,0.13452005,3
1602363600,11367.1,11369.5,11335.6,11368.5,0.90772031,35
1602367200,11368.5,11369.0,11352.8,11360.4,1.28259733,25
